#	offload	        opencl	        kernel	        total	program
0	0.01512	4.2216481518	1.08735	5.32412	MRI-Q
1	0.06803	0.2811640008	0.26521	0.61440	SPMV
2	0.54315	0.693981806	0.10518	1.34231	BFS
3	0.08137	0.7553432742	0.05822	0.89493	HOTSPOT
4	0.00427	4.0874677878	1.71269	5.80443	LUD
5	0.06810	2.9084598076	1.61719	4.59375	SRAD
