0	1.51625373	0	#2DCONV
1	0.98230735	0	#2MM
2	2.03065829	0	#3DCONV
3	0.91818781	0	#3MM
4	1.07440668	0	#ATAX
5	1.08437977	0	#BICG
6	0.97705739	0	#CORR
7	0.98554345	0	#COVAR
8	0.99330945	0	#FDTD-2D
9	1.01763168	0	#GEMM
10	1.20408180	0	#GESUMMV
11	1.71799428	0	#GRAMSCHM
12	1.23411115	0	#MVT
13	0.98425035	0	#SYR2K
14	0.95622764	0	#SYRK
